# t x y r cells
O 3 0 1 invalid
O 3 10 1 invalid
O 3 20 1 invalid
O 3 30 1 invalid
O 3 39 1 invalid
O 4 0 1 invalid
O 4 10 1 invalid
O 4 20 1 invalid
O 4 30 1 invalid
O 4 39 1 invalid
O 5 0 1 invalid
O 5 10 1 invalid
O 5 20 1 invalid
O 5 30 1 invalid
O 5 39 1 invalid
O 6 0 1 invalid
O 6 10 1 invalid
O 6 20 1 invalid
O 6 30 1 invalid
O 6 39 1 invalid
O 7 0 1 invalid
O 7 10 1 invalid
O 7 20 1 invalid
O 7 30 1 invalid
O 7 39 1 invalid
O 8 0 1 invalid
O 8 10 1 invalid
O 8 20 1 invalid
O 8 30 1 invalid
O 8 39 1 invalid
O 9 0 1 invalid
O 9 10 1 invalid
O 9 20 1 invalid
O 9 30 1 invalid
O 9 39 1 invalid
O 0 0 2 invalid
O 0 10 2 invalid
O 0 20 2 invalid
O 0 30 2 invalid
O 0 39 2 invalid
O 1 0 2 invalid
O 1 10 2 invalid
O 1 20 2 invalid
O 1 30 2 invalid
O 1 39 2 invalid
O 2 0 2 invalid
O 2 10 2 invalid
O 2 20 2 invalid
O 2 30 2 invalid
O 2 39 2 invalid
O 3 0 2 invalid
O 3 10 2 invalid
O 3 20 2 invalid
O 3 30 2 invalid
O 3 39 2 invalid
O 4 0 2 invalid
O 4 10 2 invalid
O 4 20 2 invalid
O 4 30 2 invalid
O 4 39 2 invalid
O 5 0 2 invalid
O 5 10 2 invalid
O 5 20 2 invalid
O 5 30 2 invalid
O 5 39 2 invalid
O 6 0 2 invalid
O 6 10 2 invalid
O 6 20 2 invalid
O 6 30 2 invalid
O 6 39 2 invalid
O 7 0 2 invalid
O 7 10 2 invalid
O 7 20 2 invalid
O 7 30 2 invalid
O 7 39 2 invalid
O 8 0 2 invalid
O 8 10 2 invalid
O 8 20 2 invalid
O 8 30 2 invalid
O 8 39 2 invalid
O 9 0 2 invalid
O 9 10 2 invalid
O 9 20 2 invalid
O 9 30 2 invalid
O 9 39 2 invalid
O 0 0 3 invalid
O 0 10 3 invalid
O 0 20 3 invalid
O 0 30 3 invalid
O 0 39 3 invalid
O 1 0 3 invalid
O 1 10 3 invalid
O 1 20 3 invalid
O 1 30 3 invalid
O 1 39 3 invalid
O 2 0 3 invalid
O 2 10 3 invalid
O 2 20 3 invalid
O 2 30 3 invalid
O 2 39 3 invalid
O 3 0 3 invalid
O 3 10 3 invalid
O 3 20 3 invalid
O 3 30 3 invalid
O 3 39 3 invalid
O 4 0 3 invalid
O 4 10 3 invalid
O 4 20 3 invalid
O 4 30 3 invalid
O 4 39 3 invalid
O 5 0 3 invalid
O 5 10 3 invalid
O 5 20 3 invalid
O 5 30 3 invalid
O 5 39 3 invalid
O 6 0 3 invalid
O 6 10 3 invalid
O 6 20 3 invalid
O 6 30 3 invalid
O 6 39 3 invalid
O 7 0 3 invalid
O 7 10 3 invalid
O 7 20 3 invalid
O 7 30 3 invalid
O 7 39 3 invalid
O 8 0 3 invalid
O 8 10 3 invalid
O 8 20 3 invalid
O 8 30 3 invalid
O 8 39 3 invalid
O 9 0 3 invalid
O 9 10 3 invalid
O 9 20 3 invalid
O 9 30 3 invalid
O 9 39 3 invalid
S 0 0 0 invalid
S 0 10 0 0,9;1,9;1,10;2,10;
S 0 20 0 0,19;1,19;1,20;2,20;
S 0 30 0 0,29;1,29;1,30;2,30;
S 0 39 0 0,38;1,38;1,39;2,39;
S 1 0 0 invalid
S 1 10 0 1,9;2,9;2,10;3,10;
S 1 20 0 1,19;2,19;2,20;3,20;
S 1 30 0 1,29;2,29;2,30;3,30;
S 1 39 0 1,38;2,38;2,39;3,39;
S 2 0 0 invalid
S 2 10 0 2,9;3,9;3,10;4,10;
S 2 20 0 2,19;3,19;3,20;4,20;
S 2 30 0 2,29;3,29;3,30;4,30;
S 2 39 0 2,38;3,38;3,39;4,39;
S 3 0 0 invalid
S 3 10 0 3,9;4,9;4,10;5,10;
S 3 20 0 3,19;4,19;4,20;5,20;
S 3 30 0 3,29;4,29;4,30;5,30;
S 3 39 0 3,38;4,38;4,39;5,39;
S 4 0 0 invalid
S 4 10 0 4,9;5,9;5,10;6,10;
S 4 20 0 4,19;5,19;5,20;6,20;
S 4 30 0 4,29;5,29;5,30;6,30;
S 4 39 0 4,38;5,38;5,39;6,39;
S 5 0 0 invalid
S 5 10 0 5,9;6,9;6,10;7,10;
S 5 20 0 5,19;6,19;6,20;7,20;
S 5 30 0 5,29;6,29;6,30;7,30;
S 5 39 0 5,38;6,38;6,39;7,39;
S 6 0 0 invalid
S 6 10 0 6,9;7,9;7,10;8,10;
S 6 20 0 6,19;7,19;7,20;8,20;
S 6 30 0 6,29;7,29;7,30;8,30;
S 6 39 0 6,38;7,38;7,39;8,39;
S 7 0 0 invalid
S 7 10 0 7,9;8,9;8,10;9,10;
S 7 20 0 7,19;8,19;8,20;9,20;
S 7 30 0 7,29;8,29;8,30;9,30;
S 7 39 0 7,38;8,38;8,39;9,39;
S 8 0 0 invalid
S 8 10 0 invalid
S 8 20 0 invalid
S 8 30 0 invalid
S 8 39 0 invalid
S 9 0 0 invalid
S 9 10 0 invalid
S 9 20 0 invalid
S 9 30 0 invalid
S 9 39 0 invalid
S 0 0 1 invalid
S 0 10 1 2,8;1,9;2,9;1,10;
S 0 20 1 2,18;1,19;2,19;1,20;
S 0 30 1 2,28;1,29;2,29;1,30;
S 0 39 1 2,37;1,38;2,38;1,39;
S 1 0 1 invalid
S 1 10 1 3,8;2,9;3,9;2,10;
S 1 20 1 3,18;2,19;3,19;2,20;
S 1 30 1 3,28;2,29;3,29;2,30;
S 1 39 1 3,37;2,38;3,38;2,39;
S 2 0 1 invalid
S 2 10 1 4,8;3,9;4,9;3,10;
S 2 20 1 4,18;3,19;4,19;3,20;
S 2 30 1 4,28;3,29;4,29;3,30;
S 2 39 1 4,37;3,38;4,38;3,39;
S 3 0 1 invalid
S 3 10 1 5,8;4,9;5,9;4,10;
S 3 20 1 5,18;4,19;5,19;4,20;
S 3 30 1 5,28;4,29;5,29;4,30;
S 3 39 1 5,37;4,38;5,38;4,39;
S 4 0 1 invalid
S 4 10 1 6,8;5,9;6,9;5,10;
S 4 20 1 6,18;5,19;6,19;5,20;
S 4 30 1 6,28;5,29;6,29;5,30;
S 4 39 1 6,37;5,38;6,38;5,39;
S 5 0 1 invalid
S 5 10 1 7,8;6,9;7,9;6,10;
S 5 20 1 7,18;6,19;7,19;6,20;
S 5 30 1 7,28;6,29;7,29;6,30;
S 5 39 1 7,37;6,38;7,38;6,39;
S 6 0 1 invalid
S 6 10 1 8,8;7,9;8,9;7,10;
S 6 20 1 8,18;7,19;8,19;7,20;
S 6 30 1 8,28;7,29;8,29;7,30;
S 6 39 1 8,37;7,38;8,38;7,39;
S 7 0 1 invalid
S 7 10 1 9,8;8,9;9,9;8,10;
S 7 20 1 9,18;8,19;9,19;8,20;
S 7 30 1 9,28;8,29;9,29;8,30;
S 7 39 1 9,37;8,38;9,38;8,39;
S 8 0 1 invalid
S 8 10 1 invalid
S 8 20 1 invalid
S 8 30 1 invalid
S 8 39 1 invalid
S 9 0 1 invalid
S 9 10 1 invalid
S 9 20 1 invalid
S 9 30 1 invalid
S 9 39 1 invalid
S 0 0 2 invalid
S 0 10 2 0,8;1,8;1,9;2,9;
S 0 20 2 0,18;1,18;1,19;2,19;
S 0 30 2 0,28;1,28;1,29;2,29;
S 0 39 2 0,37;1,37;1,38;2,38;
S 1 0 2 invalid
S 1 10 2 1,8;2,8;2,9;3,9;
S 1 20 2 1,18;2,18;2,19;3,19;
S 1 30 2 1,28;2,28;2,29;3,29;
S 1 39 2 1,37;2,37;2,38;3,38;
S 2 0 2 invalid
S 2 10 2 2,8;3,8;3,9;4,9;
S 2 20 2 2,18;3,18;3,19;4,19;
S 2 30 2 2,28;3,28;3,29;4,29;
S 2 39 2 2,37;3,37;3,38;4,38;
S 3 0 2 invalid
S 3 10 2 3,8;4,8;4,9;5,9;
S 3 20 2 3,18;4,18;4,19;5,19;
S 3 30 2 3,28;4,28;4,29;5,29;
S 3 39 2 3,37;4,37;4,38;5,38;
S 4 0 2 invalid
S 4 10 2 4,8;5,8;5,9;6,9;
S 4 20 2 4,18;5,18;5,19;6,19;
S 4 30 2 4,28;5,28;5,29;6,29;
S 4 39 2 4,37;5,37;5,38;6,38;
S 5 0 2 invalid
S 5 10 2 5,8;6,8;6,9;7,9;
S 5 20 2 5,18;6,18;6,19;7,19;
S 5 30 2 5,28;6,28;6,29;7,29;
S 5 39 2 5,37;6,37;6,38;7,38;
S 6 0 2 invalid
S 6 10 2 6,8;7,8;7,9;8,9;
S 6 20 2 6,18;7,18;7,19;8,19;
S 6 30 2 6,28;7,28;7,29;8,29;
S 6 39 2 6,37;7,37;7,38;8,38;
S 7 0 2 invalid
S 7 10 2 7,8;8,8;8,9;9,9;
S 7 20 2 7,18;8,18;8,19;9,19;
S 7 30 2 7,28;8,28;8,29;9,29;
S 7 39 2 7,37;8,37;8,38;9,38;
S 8 0 2 invalid
S 8 10 2 invalid
S 8 20 2 invalid
S 8 30 2 invalid
S 8 39 2 invalid
S 9 0 2 invalid
S 9 10 2 invalid
S 9 20 2 invalid
S 9 30 2 invalid
S 9 39 2 invalid
S 0 0 3 invalid
S 0 10 3 1,8;0,9;1,9;0,10;
S 0 20 3 1,18;0,19;1,19;0,20;
S 0 30 3 1,28;0,29;1,29;0,30;
S 0 39 3 1,37;0,38;1,38;0,39;
S 1 0 3 invalid
S 1 10 3 2,8;1,9;2,9;1,10;
S 1 20 3 2,18;1,19;2,19;1,20;
S 1 30 3 2,28;1,29;2,29;1,30;
S 1 39 3 2,37;1,38;2,38;1,39;
S 2 0 3 invalid
S 2 10 3 3,8;2,9;3,9;2,10;
S 2 20 3 3,18;2,19;3,19;2,20;
S 2 30 3 3,28;2,29;3,29;2,30;
S 2 39 3 3,37;2,38;3,38;2,39;
S 3 0 3 invalid
S 3 10 3 4,8;3,9;4,9;3,10;
S 3 20 3 4,18;3,19;4,19;3,20;
S 3 30 3 4,28;3,29;4,29;3,30;
S 3 39 3 4,37;3,38;4,38;3,39;
S 4 0 3 invalid
S 4 10 3 5,8;4,9;5,9;4,10;
S 4 20 3 5,18;4,19;5,19;4,20;
S 4 30 3 5,28;4,29;5,29;4,30;
S 4 39 3 5,37;4,38;5,38;4,39;
S 5 0 3 invalid
S 5 10 3 6,8;5,9;6,9;5,10;
S 5 20 3 6,18;5,19;6,19;5,20;
S 5 30 3 6,28;5,29;6,29;5,30;
S 5 39 3 6,37;5,38;6,38;5,39;
S 6 0 3 invalid
S 6 10 3 7,8;6,9;7,9;6,10;
S 6 20 3 7,18;6,19;7,19;6,20;
S 6 30 3 7,28;6,29;7,29;6,30;
S 6 39 3 7,37;6,38;7,38;6,39;
S 7 0 3 invalid
S 7 10 3 8,8;7,9;8,9;7,10;
S 7 20 3 8,18;7,19;8,19;7,20;
S 7 30 3 8,28;7,29;8,29;7,30;
S 7 39 3 8,37;7,38;8,38;7,39;
S 8 0 3 invalid
S 8 10 3 9,8;8,9;9,9;8,10;
S 8 20 3 9,18;8,19;9,19;8,20;
S 8 30 3 9,28;8,29;9,29;8,30;
S 8 39 3 9,37;8,38;9,38;8,39;
S 9 0 3 invalid
S 9 10 3 invalid
S 9 20 3 invalid
S 9 30 3 invalid
S 9 39 3 invalid
Z 0 0 0 invalid
Z 0 10 0 1,9;2,9;0,10;1,10;
Z 0 20 0 1,19;2,19;0,20;1,20;
Z 0 30 0 1,29;2,29;0,30;1,30;
Z 0 39 0 1,38;2,38;0,39;1,39;
Z 1 0 0 invalid
Z 1 10 0 2,9;3,9;1,10;2,10;
Z 1 20 0 2,19;3,19;1,20;2,20;
Z 1 30 0 2,29;3,29;1,30;2,30;
Z 1 39 0 2,38;3,38;1,39;2,39;
Z 2 0 0 invalid
Z 2 10 0 3,9;4,9;2,10;3,10;
Z 2 20 0 3,19;4,19;2,20;3,20;
Z 2 30 0 3,29;4,29;2,30;3,30;
Z 2 39 0 3,38;4,38;2,39;3,39;
Z 3 0 0 invalid
Z 3 10 0 4,9;5,9;3,10;4,10;
Z 3 20 0 4,19;5,19;3,20;4,20;
Z 3 30 0 4,29;5,29;3,30;4,30;
Z 3 39 0 4,38;5,38;3,39;4,39;
Z 4 0 0 invalid
Z 4 10 0 5,9;6,9;4,10;5,10;
Z 4 20 0 5,19;6,19;4,20;5,20;
Z 4 30 0 5,29;6,29;4,30;5,30;
Z 4 39 0 5,38;6,38;4,39;5,39;
Z 5 0 0 invalid
Z 5 10 0 6,9;7,9;5,10;6,10;
Z 5 20 0 6,19;7,19;5,20;6,20;
Z 5 30 0 6,29;7,29;5,30;6,30;
Z 5 39 0 6,38;7,38;5,39;6,39;
Z 6 0 0 invalid
Z 6 10 0 7,9;8,9;6,10;7,10;
Z 6 20 0 7,19;8,19;6,20;7,20;
Z 6 30 0 7,29;8,29;6,30;7,30;
Z 6 39 0 7,38;8,38;6,39;7,39;
Z 7 0 0 invalid
Z 7 10 0 8,9;9,9;7,10;8,10;
Z 7 20 0 8,19;9,19;7,20;8,20;
Z 7 30 0 8,29;9,29;7,30;8,30;
Z 7 39 0 8,38;9,38;7,39;8,39;
Z 8 0 0 invalid
Z 8 10 0 invalid
Z 8 20 0 invalid
Z 8 30 0 invalid
Z 8 39 0 invalid
Z 9 0 0 invalid
Z 9 10 0 invalid
Z 9 20 0 invalid
Z 9 30 0 invalid
Z 9 39 0 invalid
Z 0 0 1 invalid
Z 0 10 1 1,8;1,9;2,9;2,10;
Z 0 20 1 1,18;1,19;2,19;2,20;
Z 0 30 1 1,28;1,29;2,29;2,30;
Z 0 39 1 1,37;1,38;2,38;2,39;
Z 1 0 1 invalid
Z 1 10 1 2,8;2,9;3,9;3,10;
Z 1 20 1 2,18;2,19;3,19;3,20;
Z 1 30 1 2,28;2,29;3,29;3,30;
Z 1 39 1 2,37;2,38;3,38;3,39;
Z 2 0 1 invalid
Z 2 10 1 3,8;3,9;4,9;4,10;
Z 2 20 1 3,18;3,19;4,19;4,20;
Z 2 30 1 3,28;3,29;4,29;4,30;
Z 2 39 1 3,37;3,38;4,38;4,39;
Z 3 0 1 invalid
Z 3 10 1 4,8;4,9;5,9;5,10;
Z 3 20 1 4,18;4,19;5,19;5,20;
Z 3 30 1 4,28;4,29;5,29;5,30;
Z 3 39 1 4,37;4,38;5,38;5,39;
Z 4 0 1 invalid
Z 4 10 1 5,8;5,9;6,9;6,10;
Z 4 20 1 5,18;5,19;6,19;6,20;
Z 4 30 1 5,28;5,29;6,29;6,30;
Z 4 39 1 5,37;5,38;6,38;6,39;
Z 5 0 1 invalid
Z 5 10 1 6,8;6,9;7,9;7,10;
Z 5 20 1 6,18;6,19;7,19;7,20;
Z 5 30 1 6,28;6,29;7,29;7,30;
Z 5 39 1 6,37;6,38;7,38;7,39;
Z 6 0 1 invalid
Z 6 10 1 7,8;7,9;8,9;8,10;
Z 6 20 1 7,18;7,19;8,19;8,20;
Z 6 30 1 7,28;7,29;8,29;8,30;
Z 6 39 1 7,37;7,38;8,38;8,39;
Z 7 0 1 invalid
Z 7 10 1 8,8;8,9;9,9;9,10;
Z 7 20 1 8,18;8,19;9,19;9,20;
Z 7 30 1 8,28;8,29;9,29;9,30;
Z 7 39 1 8,37;8,38;9,38;9,39;
Z 8 0 1 invalid
Z 8 10 1 invalid
Z 8 20 1 invalid
Z 8 30 1 invalid
Z 8 39 1 invalid
Z 9 0 1 invalid
Z 9 10 1 invalid
Z 9 20 1 invalid
Z 9 30 1 invalid
Z 9 39 1 invalid
Z 0 0 2 invalid
Z 0 10 2 1,8;2,8;0,9;1,9;
Z 0 20 2 1,18;2,18;0,19;1,19;
Z 0 30 2 1,28;2,28;0,29;1,29;
Z 0 39 2 1,37;2,37;0,38;1,38;
Z 1 0 2 invalid
Z 1 10 2 2,8;3,8;1,9;2,9;
Z 1 20 2 2,18;3,18;1,19;2,19;
Z 1 30 2 2,28;3,28;1,29;2,29;
Z 1 39 2 2,37;3,37;1,38;2,38;
Z 2 0 2 invalid
Z 2 10 2 3,8;4,8;2,9;3,9;
Z 2 20 2 3,18;4,18;2,19;3,19;
Z 2 30 2 3,28;4,28;2,29;3,29;
Z 2 39 2 3,37;4,37;2,38;3,38;
Z 3 0 2 invalid
Z 3 10 2 4,8;5,8;3,9;4,9;
Z 3 20 2 4,18;5,18;3,19;4,19;
Z 3 30 2 4,28;5,28;3,29;4,29;
Z 3 39 2 4,37;5,37;3,38;4,38;
Z 4 0 2 invalid
Z 4 10 2 5,8;6,8;4,9;5,9;
Z 4 20 2 5,18;6,18;4,19;5,19;
Z 4 30 2 5,28;6,28;4,29;5,29;
Z 4 39 2 5,37;6,37;4,38;5,38;
Z 5 0 2 invalid
Z 5 10 2 6,8;7,8;5,9;6,9;
Z 5 20 2 6,18;7,18;5,19;6,19;
Z 5 30 2 6,28;7,28;5,29;6,29;
Z 5 39 2 6,37;7,37;5,38;6,38;
Z 6 0 2 invalid
Z 6 10 2 7,8;8,8;6,9;7,9;
Z 6 20 2 7,18;8,18;6,19;7,19;
Z 6 30 2 7,28;8,28;6,29;7,29;
Z 6 39 2 7,37;8,37;6,38;7,38;
Z 7 0 2 invalid
Z 7 10 2 8,8;9,8;7,9;8,9;
Z 7 20 2 8,18;9,18;7,19;8,19;
