# toj_policy_v2 fixture, one case per line
# generator: migration_fixtures policy_v2 <dir> <count> <seed>
# param: 402503ab480698ba 401e28d1400a425f 402a18a086f3a4a8 402ac6e6598828fb 401aea3ccb7c2e94 4022f429d975db2c 3fd08bd46470c2e1 bfbbb78cd68a074d 401193b40af02f39 c01391c6911e75e2 3fa929f9c5f69139 3ff9632ebfb10571 4021c591d4cb9638 bf789561956012d4 bf71c2def37c1f46 c0002c93285db991 bfee723fdcfe8cfd bff253d720406fe5 bff8408bb2d9ba24 bfe39cf5d5c0cd76 bfde774ed4570d61 3f83a78050e2098f bfd98cb08b005746 bfeb62e072461893 bfdacd48041d1282 bfdd1b2f18cfe335 bff6ae0d3547b576 3ff0d0a84c28bc51 3fe833618487ed27
# combo: 0,0,0,1,1,2,2,3,3,4
# columns: id board piece x y r arrival spin_in spin_eff is_check is_last_rotate is_ready is_mini_ready clear src_rows result_rows p_death p_combo p_under p_maprise p_b2b p_t2 p_t3 p_acc p_like p_value next hold node is_hold depth eval_value eval_t2 eval_t3 o_death o_combo o_b2b o_under o_maprise o_t2 o_t3 o_acc o_like o_value safe
10 s0 I 2 17 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,ab,1c9,1b8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 0 2 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 STLI I I 0 1 c0b45037e0d8296f 0 0 0 0 0 0 2 0 0 0000000000000000 0000000000000000 c0faae30bf4cdc47 3
11 s0 I 3 20 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 1 2 1 0 0 0 40c81cd6c8b43958 0000000000000000 0000000000000000 IOT O I 0 2 c0b64e4a85d8ff58 5 0 1 0 0 0 2 5 0 c1cdcd4ce2a9374c 0000000000000000 c1cdce37439ab52e 3
12 s0 I 4 20 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 2 0 0 0 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLJT - I 1 0 c0b77378212cad55 0 0 0 0 0 0 0 0 0 0000000000000000 0000000000000000 c0feccee5db60629 3
13 s0 I 5 19 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1f0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 3 0 0 0 0 0 0000000000000000 408edd3b645a1cac 0000000000000000 T T I 1 1 c0b545d78432a18b 0 0 0 0 0 0 0 0 0 0000000000000000 409427645b6429cb c0fb9fee1eb010cd 3
14 s0 I 6 20 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 4 1 0 0 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLI I I 1 2 c0b667cc035cc9e4 0 0 0 0 0 0 1 0 0 0000000000000000 400f747837743587 c0fd6d3fa062e9b7 3
15 s0 I 7 20 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 0 1 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 - O I 1 0 c0b5e7d284a3f1c0 5 0 0 0 1 0 1 5 0 0000000000000000 0000000000000000 c0fcc569ba3e6872 3
16 s0 I 8 16 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,319,2a3,3c1,3b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 1 2 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 STLI - I 0 1 c0b3612b2709d188 0 0 0 0 1 0 2 0 0 0000000000000000 3fff747837743587 c0f97419c586dd23 3
17 s0 O -1 17 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 2 2 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 IOT T O 0 2 c0b4ab7275122a13 0 0 0 0 1 0 2 0 0 0000000000000000 3fff747837743587 c0fb25e318f94dee 3
18 s0 O 0 16 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c7,1b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 3 0 1 1 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLJT I O 0 0 c0b3f1cba023a170 0 0 0 0 1 0 1 0 0 0000000000000000 400f747837743587 c0fa31cea5dd1ff8 3
19 s0 O 1 15 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,af,1cd,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 4 0 1 1 0 0 0000000000000000 0000000000000000 0000000000000000 T O O 0 1 c0b3ee72897eb328 0 0 0 0 1 0 1 0 0 0000000000000000 400f747837743587 c0fa2d68f3993403 3
20 s0 O 2 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 0 1 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLI - O 1 2 c0b5c13e0c97fa19 6 0 0 0 0 0 1 6 0 0000000000000000 0000000000000000 c0fc92be03d7c225 3
21 s0 O 3 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 1 1 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 - T O 1 0 c0b61994e627f489 0 0 0 0 0 0 1 0 0 0000000000000000 400f747837743587 c0fd06855a6af760 3
22 s0 O 4 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 2 2 1 0 0 0 40c81cd6c8b43958 0000000000000000 0000000000000000 STLI I O 1 1 c0b68cf431d883ff 0 0 0 0 0 0 2 0 0 40c81cd6c8b43958 0000000000000000 c0fa9ad06704d94c 3
23 s0 O 5 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,c0,c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 3 2 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 IOT O O 1 2 c0b60b411809ae77 0 0 1 0 0 0 2 0 0 c1cdcd64ff800000 0000000000000000 c1cdce4ca01381a8 3
24 s0 O 6 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 4 0 0 0 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLJT - O 0 0 c0b5e0458d908c55 0 0 0 0 0 0 0 0 0 0000000000000000 4017975a29972825 c0fcbb0128d133ce 3
25 s0 O 7 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 0 0 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 T T O 0 1 c0b633a345cbd1a5 6 0 0 0 1 0 0 6 0 0000000000000000 4017975a29972825 c0fd287f48a272fa 3
26 s0 S 0 17 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 1 1 0 1 0 0 0000000000000000 408edd3b645a1cac 0000000000000000 IOSZLI I S 0 2 c0b5843782d26068 0 0 0 0 1 0 1 0 0 0000000000000000 40941f873d564cbe c0fbf219538ca328 3
27 s0 S 1 16 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c7,1bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 2 1 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 - O S 0 0 c0b3ffef045bf40b 0 0 0 0 1 0 1 0 0 0000000000000000 401f747837743587 c0fa44216e734c3b 3
28 s0 S 2 17 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1bc,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 3 2 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 STLI - S 1 1 c0b4eb731de42c0f 0 0 0 0 1 0 2 0 0 0000000000000000 0000000000000000 c0fb7a12184bf8fd 3
29 s0 S 3 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 4 2 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 IOT T S 1 2 c0b65be970b7155e 6 0 1 0 1 0 2 6 0 c1cdcd64ff800000 0000000000000000 c1cdce4fef8f1cdc 3
30 s0 S 4 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 0 0 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLJT I S 1 0 c0b69f3a5084ac11 0 0 0 0 0 0 1 0 0 0000000000000000 0000000000000000 c0fdb64c04aa88c5 3
31 s0 S 5 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,60,c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 1 0 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 T O S 1 1 c0b6a1c9870fad8b 0 0 0 0 0 0 1 0 0 0000000000000000 3fff747837743587 c0fdb9891e0919c2 3
32 s0 S 6 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,c0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 2 1 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLI - S 0 2 c0b65b774064ce4f 0 0 0 0 0 0 1 0 0 0000000000000000 3fff747837743587 c0fd5d2d010fb23b 3
33 s0 S 7 18 0 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,180,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 3 1 1 0 0 0 40c81cd6c8b43958 0000000000000000 0000000000000000 - T S 0 0 c0b6600204feed5c 0 0 0 0 0 0 1 0 0 40c81cd6c8b43958 400f747837743587 c0fa5f69e02fa0c6 3
34 s0 S 0 17 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c3,1b3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 4 2 1 0 0 0 0000000000000000 0000000000000000 0000000000000000 STLI I S 0 1 c0b40a39b01e7c7e 0 0 0 0 0 0 2 0 0 0000000000000000 3fff747837743587 c0fa52239df0118f 3
35 s0 S 1 16 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a7,1c7,1b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 0 2 1 1 0 0 0000000000000000 0000000000000000 0000000000000000 IOT O S 0 2 c0b3ea4f946596f7 0 0 0 0 1 0 2 0 0 0000000000000000 3fff747837743587 c0fa283908027eb6 3
36 s0 S 2 16 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,ab,1cd,1b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 1 0 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 IOSZLJT - S 1 0 c0b4253b64a65d4d 0 0 0 0 1 0 0 0 0 0000000000000000 4017975a29972825 c0fa751e3a6f3083 3
37 s0 S 3 19 3 0 0 0 0 0 0 0 0 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 171,4e,2b5,bc,17f,3f,1f5,27e,27,210,159,2c2,35b,119,a3,1c1,1b0,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 2 0 0 1 0 0 0000000000000000 0000000000000000 0000000000000000 T T S 1 1 c0b6b4af1f238278 5 0 0 0 1 0 0 5 0 0000000000000000 0000000000000000 c0fdd25acafa7f3c 3
